"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"chrome","9516","chrome","8172",,"1/7/2020 12:22:56 AM","01:03:19.9416920","10.84375","00:00:10.8437500",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","185266176","176.68 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","15","2884","261","261","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","8616","chrome","8172",,"1/7/2020 12:25:04 AM","01:01:12.0440909","9.921875","00:00:09.9218750",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","157196288","149.91 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","6220","285","285","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7260","chrome","8172",,"1/7/2020 12:25:12 AM","01:01:04.4462660","0.15625","00:00:00.1562500",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","34455552","32.86 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","1948","199","199","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","3008","chrome","8172",,"1/7/2020 12:26:17 AM","00:59:58.7255502","0.5","00:00:00.5000000",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","42127360","40.18 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","2644","242","242","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"jucheck","8000","jusched","3824",,"1/7/2020 12:26:46 AM","00:59:30.0761962","0.234375","00:00:00.2343750",,"0",,"C:\Program Files (x86)\Common Files\Java\Java Update\jucheck.exe","11644928","11.11 MB","A3FC0D52FFB110246D4DB621ECD20017E5655C95265DA9973BE78F69B46A5A2F","0AD606D3EAED77C1D5E2FF3076FD26B18E21BC2A","Valid","Oracle America","Oracle Corporation","Java Platform SE Auto Updater","2.8.201.9","Java Update Checker","jucheck.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","6860","359","359","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"powershell_ise","1308","explorer","3408",,"1/7/2020 12:28:20 AM","00:57:56.5670429","430.875","00:07:10.8750000",,"0",,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe","997511168","951.3 MB","DCA3EAA4AC344F15773E820FFA55A1F1D8FC90AF9491F1CCD1D70C75F4332AC9","E85459B23C232DB3CB94C7A56D47678F58E8E51E","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.10586.117","Windows PowerShell ISE","powershell_ise.exe ntdll.dll MSCOREE.DLL KERNEL32.dll KERNELBASE.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll SspiCli.dll mscoreei.dll SHLWAPI.dll combase.dll USER32.dll GDI32.dll IMM32.DLL MSCTF.dll kernel.appcore.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll mscorlib.ni.dll ole32.dll CRYPTBASE.dll bcryptPrimitives.dll uxtheme.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clrjit.dll psapi.dll shell32.dll SHCORE.dll profapi.dll comctl32.dll dwmapi.dll gdiplus.dll DWrite.dll wpfgfx_v0400.dll MSVCP140_CLR0400.dll OLEAUT32.dll PresentationNative_v0400.dll urlmon.dll iertutil.dll WININET.dll USERENV.dll Secur32.dll d3d9.dll aticfx64.dll atiu9p64.dll atiumd64.dll atiumd6a.dll System.Transactions.dll wldp.dll WINTRUST.dll CRYPT32.dll MSASN1.dll ncrypt.dll NTASN1.dll gpapi.dll WindowsCodecs.dll UIAutomationCore.dll wtsapi32.dll WINSTA.dll powrprof.dll penimc2_v0400.dll clbcatq.dll wisp.dll atlthunk.dll tpcps.dll D3DCOMPILER_47.dll wintypes.dll twinapi.dll tiptsf.dll System.Data.dll WS2_32.dll NSI.dll avrt.dll sxs.dll OLEACC.dll WINMM.dll WINMMBASE.dll cfgmgr32.dll DEVOBJ.dll comdlg32.dll explorerframe.dll DUser.dll DUI70.dll Windows.Globalization.dll Bcp47Langs.dll globinputhost.dll PROPSYS.dll StructuredQuery.dll actxprxy.dll thumbcache.dll SETUPAPI.dll IconCodecService.dll apphelp.dll twinapi.appcore.dll NetworkExplorer.dll SearchFolder.dll LINKINFO.dll MPR.dll drprov.dll ntlanman.dll davclnt.dll DAVHLPR.dll wkscli.dll cscapi.dll netutils.dll dlnashext.dll DevDispItemProvider.dll EhStorShell.dll ntshrui.dll srvcli.dll drivefsext.dll googledrivesync64.dll MSVCP90.dll MSVCR90.dll GROOVEEX.DLL MSVCR100.dll MSVCP100.dll ATL100.DLL msi.dll GrooveIntlResource.dll cscui.dll CSCDLL.dll mssprxy.dll Microsoft.KeyDistributionService.Cmdlets.dll KdsCli.dll WLDAP32.dll Microsoft.WindowsAuthenticationProtocols.Commands.dll diasymreader.dll msctfui.dll ntmarta.dll mswsock.dll WsmSvc.dll miutils.dll DSROLE.dll mi.dll winhttp.dll kerberos.DLL cryptdll.dll webio.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll rasadhlp.dll wbemcomn.dll wminet_utils.dll wbemsvc.dll fastprox.dll WSMAUTO.DLL fwpuclnt.dll ntdsapi.dll Netapi32.dll LOGONCLI.DLL activeds.dll adsldpc.dll adsldp.dll msv1_0.DLL pcwum.DLL","163","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","52","2408","1649","1649","KOMNICK\Dan","S-1-5-21-2030441869-2124514218-3747077761-1104","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","10128","chrome","8172",,"1/7/2020 12:46:32 AM","00:39:44.1284323","1.90625","00:00:01.9062500",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","104050688","99.23 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","15","5996","215","215","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","3320","chrome","8172",,"1/7/2020 12:46:33 AM","00:39:43.4203789","0.875","00:00:00.8750000",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","77987840","74.38 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","6352","258","258","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","10508","chrome","8172",,"1/7/2020 12:46:33 AM","00:39:42.9663435","0.140625","00:00:00.1406250",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","32780288","31.26 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","7","3100","148","148","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","11336","chrome","8172",,"1/7/2020 12:46:36 AM","00:39:39.7216342","0.171875","00:00:00.1718750",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","20869120","19.9 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","2732","185","185","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"conhost","5652","powershell_ise","1308",,"1/7/2020 1:00:52 AM","00:25:24.6398137","0.015625","00:00:00.0156250",,"0",,"C:\Windows\system32\conhost.exe","5722112","5.46 MB","6BD1F5AB9250206AB3836529299055E272ECAA35A72CBD0230CB20FF1CC30902","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Console Window Host","conhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll GDI32.dll USER32.dll msvcrt.dll IMM32.dll OLEAUT32.dll combase.dll MSCTF.dll RPCRT4.dll SspiCli.dll sechost.dll uxtheme.dll dwmapi.dll comctl32.DLL ole32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll SHCORE.dll clbcatq.dll tiptsf.dll","24","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","2","5512","82","82","KOMNICK\Dan","S-1-5-21-2030441869-2124514218-3747077761-1104","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"SearchProtocolHost","14300","SearchIndexer","5032",,"1/7/2020 1:25:11 AM","00:01:04.7528508","0.078125","00:00:00.0781250",,"0",,"C:\Windows\system32\SearchProtocolHost.exe","8601600","8.2 MB","D543CC835D917166B45C516A3F7C0E99833A3D6ECE8182E6CA894DD2858FF2E2","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.00.9600.19170","Microsoft Windows Search Protocol Host","SearchProtocolHost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll USER32.dll ole32.dll OLEAUT32.dll TQUERY.DLL SHCORE.dll MSSHooks.dll IMM32.dll sechost.dll RPCRT4.dll GDI32.dll combase.dll SHLWAPI.dll MSCTF.dll SspiCli.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll Msidle.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll mssprxy.dll mssph.dll MAPI32.dll AUTHZ.dll ntmarta.dll SHELL32.dll propsys.dll SETUPAPI.dll CFGMGR32.dll profapi.dll ntshrui.dll srvcli.dll cscapi.dll","41","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","6","3508","332","332","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"SearchFilterHost","14060","SearchIndexer","5032",,"1/7/2020 1:25:11 AM","00:01:04.7348499","0.015625","00:00:00.0156250",,"0",,"C:\Windows\system32\SearchFilterHost.exe","5824512","5.55 MB","266ECFB0A77E2291B595355FCA695F8BF32DD4975764569C2DF79030ECB78A06","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.00.9600.19170","Microsoft Windows Search Filter Host","SearchFilterHost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll combase.dll OLEAUT32.dll USER32.dll TQUERY.DLL IMM32.dll MSSHooks.dll SHLWAPI.dll sechost.dll RPCRT4.dll GDI32.dll MSCTF.dll SspiCli.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll mssprxy.dll shcore.dll sxs.dll query.dll ole32.dll","30","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","7","3364","131","131","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"powershell","6032","powershell_ise","1308",,"1/7/2020 1:26:08 AM","00:00:07.7724979","4.609375","00:00:04.6093750","[Established] fe80::c122:1bd7:6715:32ea%6;1894 <--> fe80::c122:1bd7:6715:32ea%6;5985 [12/31/1600 19:00:00]
[Established] fe80::c122:1bd7:6715:32ea%6;1890 <--> fe80::c122:1bd7:6715:32ea%6;5985 [12/31/1600 19:00:00]
[Established] fe80::c122:1bd7:6715:32ea%6;1885 <--> fe80::c122:1bd7:6715:32ea%6;5985 [12/31/1600 19:00:00]","3",,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","77316096","73.73 MB","EA71D03DE6FA86D55F1B7BD5A2589F3597818E20792B1A7D834F8B2E792D8485","E85459B23C232DB3CB94C7A56D47678F58E8E51E","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.10586.117","Windows PowerShell","powershell.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll ADVAPI32.dll msvcrt.dll ATL.DLL ole32.dll OLEAUT32.dll USER32.dll mscoree.dll sechost.dll RPCRT4.dll GDI32.dll combase.dll SspiCli.dll IMM32.DLL MSCTF.dll mscoreei.dll SHLWAPI.dll kernel.appcore.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll mscorlib.ni.dll CRYPTBASE.dll bcryptPrimitives.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clrjit.dll psapi.dll System.Transactions.dll shell32.dll SHCORE.dll profapi.dll System.Data.dll WS2_32.dll CRYPT32.dll NSI.dll MSASN1.dll secur32.dll wldp.dll WINTRUST.dll ncrypt.dll NTASN1.dll gpapi.dll diasymreader.dll clbcatq.dll MSISIP.DLL wshext.dll COMCTL32.dll AppxSip.dll OpcServices.DLL urlmon.dll XmlLite.dll iertutil.dll WININET.dll USERENV.dll pwrshsip.dll mswsock.dll WsmSvc.dll miutils.dll DSROLE.dll mi.dll winhttp.dll wkscli.dll netutils.dll webio.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll rasadhlp.dll fwpuclnt.dll kerberos.DLL cryptdll.dll","77","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","20","6388","618","618","KOMNICK\Dan","S-1-5-21-2030441869-2124514218-3747077761-1104","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
